mot_commun,ld,nom,homonymes
HUGO, ,RUE VICTOR HUGO (44051_2030),RUE VICTOR HUGO (44091_0012)
VERGER, ,RUE DU VERGER (44051_2017),RTE DU VERGER (44091_0053)
AIR,0,BEL AIR (44051_B056),BEL AIR (44091_B020)
CHESNAIS,0,LA CHESNAIS (44051_B299),LA CHESNAIS (44091_B062)
DOMAINE,0,LE GRAND DOMAINE (44051_B750),LE GRAND DOMAINE (44091_B135)
ETANG,0,L ETANG (44051_B670),L ETANG (44091_B117)
GREE,0,LA GREE (44051_B810),LA GREE (44091_B144)
HOUSSAIS,0,LE HOUSSAIS (44051_B851),LE HOUSSAIS (44091_B159)
HOUX,0,LE HOUX (44051_B854),LE HOUX (44091_B160)
JARRIAIS,0,LA JARRIAIS (44051_B879),LA JARRIAIS (44091_B176)
MERAIS,0,LA MERAIS (44051_B987),LA MERAIS (44091_B201)
MORTIER,0,LE MORTIER (44051_B994),LE MORTIER (44091_B203)
PATIS,0,LE PATIS (44051_C046),LE PATIS (44091_B214)
TERTRE,0,LE TERTRE (44051_C730),LE TERTRE (44091_B311)
TOUCHE,0,LA TOUCHE (44051_C738),LA TOUCHE (44091_B312)
