mot_commun,ld,nom,homonymes
ANNE, ,RUE SAINTE ANNE (44096_0230),SAINTE ANNE (44134_B816)
PERRIERE, ,RUE DES PERRIERES (44096_0190),RUE DES PERRIERES (44134_0083)
STADE, ,RUE DU STADE (44096_0250),RUE DU STADE (44134_0092)
AIR,0,BEL AIR (44096_B028),BEL AIR (44134_B032)
BARRIERE,0,LA BARRIERE (44096_B021),LA BARRIERE (44134_B011)
COUDRAIS,0,LES COUDRAIS (44096_B236),LES COUDRAIS (44134_B240)
GRIETTES,0,LES GRIETTES (44096_B345),LES GRIETTES (44134_B352)
LANDES,0,LES LANDES (44096_B435),LES LANDES (44134_B899)
MARIE,0,SAINTE MARIE (44096_B693),SAINTE MARIE (44134_B817) + RUE SAINTE MARIE (44134_0099)
MORTRAIE,0,LA MORTRAIE (44096_B475),LA MORTRAIE (44134_B906)
PARC,0,LE PARC (44096_B518),LE PARC (44134_B516)
ROCHETTE,0,LES ROCHETTES (44096_B678),LES ROCHETTES (44134_B807)
VARENNE,0,LA VARENNE (44096_B714),LA VARENNE (44134_B837)
VIGNEAU,0,LE VIGNEAU (44096_B749),LE VIGNEAU (44134_B877)
