mot_commun,ld,nom,homonymes
PERRIERE, ,RUE DES PERRIERES (44109_6364),RUE DES PERRIERES (44172_3396) + RTE DES PERRIERES (44172_3397)
PEUPLIER, ,ALL DES PEUPLIERS (44109_6549),ALL DES PEUPLIERS (44172_3441)
PINSONS, ,ALL DES PINSONS (44109_6651),RUE DES PINSONS (44172_3470)
POITOU, ,RUE DU POITOU (44109_6732),RUE DU POITOU (44172_3510)
PREVERT, ,AV JACQUES PREVERT (44109_4322),RUE JACQUES PREVERT (44172_2850)
PRIMEVER, ,RUE DES PRIMEVERES (44109_7001),RUE DES PRIMEVERES (44172_3545)
PROVENCE, ,RUE DE PROVENCE (44109_7036),RUE DE PROVENCE (44172_3560)
RACINE, ,RUE RACINE (44109_7100),ALL RACINE (44172_3561)
RAVEL, ,RUE MAURICE RAVEL (44109_5516),ALL MAURICE RAVEL (44172_3141)
RENOIR, ,RUE AUGUSTE RENOIR (44109_0452),RUE AUGUSTE RENOIR (44172_2105)
RENONCUL, ,AV DES RENONCULES (44109_7251),ALL DES RENONCULES (44172_3592)
ROCHES, ,RUE DES ROCHES (44109_7396),RUE DES ROCHES (44172_3600)
ROITELET, ,ALL DES ROITELETS (44109_7433),RUE DES ROITELETS (44172_3605)
ROMARINS, ,ALL DES ROMARINS (44109_7445),RUE DES ROMARINS (44172_3607)
ROME, ,AV DE ROME (44109_7447),RUE DE ROME (44172_3608)
ROSES, ,AV DES ROSES (44109_7463),RUE DES ROSES (44172_3621)
ROSES, ,RUE DES ROSES (44109_7464),RUE DES ROSES (44172_3621)
ROSSIGNO, ,SQ DES ROSSIGNOLS (44109_7486),ALL DES ROSSIGNOLS (44172_3627)
ROUGE, ,ALL DE LA MAISON ROUGE (44109_5240),RUE DE LA MAISON ROUGE (44172_3111) + CHE DE LA MAISON ROUGE (44172_3110)
RUISSEAU, ,AV DU RUISSEAU (44109_7512),RUE DU RUISSEAU (44172_3650)
SAINTONG, ,RUE DE SAINTONGE (44109_7708),RUE DE SAINTONGE (44172_3660)
SAULES, ,AV DES SAULES (44109_7834),AV DES SAULES (44172_3670)
SCHUMAN, ,BD ROBERT SCHUMAN (44109_7357),PL ROBERT SCHUMAN (44172_3666)
STADE, ,IMP DU STADE (44109_7967),RUE DU STADE (44172_3690)
STRASBOU, ,RUE DE STRASBOURG (44109_7984),RUE DE STRASBOURG (44172_3696)
STROGOFF, ,RUE MICHEL STROGOFF (44109_5646),IMP MICHEL STROGOFF (44172_3170)
TAMARIS, ,RUE DES TAMARIS (44109_8034),PL DES TAMARIS (44172_3715)
TASSIGNY, ,RUE MAL DE LATTRE DE TASSIGNY (44109_5356),RUE MAL DE LATTRE DE TASSIGNY (44172_3122)
TILLEULS, ,RUE DES TILLEULS (44109_8110),IMP DES TILLEULS (44172_3730)
TILLION, ,RUE GERMAINE TILLION (44109_3711),RUE GERMAINE TILLION (44172_2743)
TOUR, ,RUE GEORGES DE LA TOUR (44109_3668),RUE GEORGES DE LA TOUR (44172_2745)
TULIPES, ,RUE DES TULIPES (44109_8250),ALL DES TULIPES (44172_3745)
UNIES, ,BD DES NATIONS UNIES (44109_5905),ALL DES NATIONS UNIES (44172_3236)
UTRILLO, ,AV MAURICE UTRILLO (44109_5532),RUE MAURICE UTRILLO (44172_3145)
VERGER, ,RUE DU PETIT VERGER (44109_6548),RUE DU PETIT VERGER (44172_3440)
VERNE, ,BD JULES VERNE (44109_4664),RUE JULES VERNE (44172_2950)
VIOLETTE, ,CHE DES VIOLETTES (44109_8550),RUE DES VIOLETTES (44172_3780)
AUBINIER,0,L AUBINIERE (44109_B002),L AUBINIERE (44172_B351)
LANDES,0,LES LANDES (44109_B098),LES LANDES (44172_B162)
