mot_commun,ld,nom,homonymes
ABREUVOI, ,RUE DE L ABREUVOIR (44109_0024),PL DE L ABREUVOIR (44114_0001)
ADER, ,RUE CLEMENT ADER (44109_1960),RUE CLEMENT ADER (44114_0559)
AIR, ,RUE DE BEL AIR (44109_0684),RUE DE BEL AIR (44114_0180)
AMARYLLI, ,AV DES AMARYLLIS (44109_0221),RUE DES AMARYLLIS (44114_0022)
ANGE, ,AV MICHEL ANGE (44109_5626),RUE MICHEL ANGE (44114_1132)
ANJOU, ,RUE D ANJOU (44109_0304),RUE D ANJOU (44114_0020)
ARAGO, ,IMP ARAGO (44109_0345),RUE ARAGO (44114_0026)
ARAGO, ,RUE ARAGO (44109_0344),RUE ARAGO (44114_0026)
ARC, ,RUE JEANNE D ARC (44109_4500),PL JEANNE D ARC (44114_0935)
ASCENSIO, ,IMP DE L ASCENSION (44109_0416),RUE DE L ASCENSION (44114_0050) + LOT DE L ASCENSION (44114_A010)
ATLANTIQ, ,RUE DE L ATLANTIQUE (44109_0426),RUE DE L ATLANTIQUE (44114_0052)
AUBEPINE, ,IMP DES AUBEPINES (44109_0427),RUE DES AUBEPINES (44114_0054)
AULNE, ,RUE DE L AULNE (44109_0464),CHE DE L AULNE (44114_0056)
BALZAC, ,BD HONORE DE BALZAC (44109_4220),RUE HONORE DE BALZAC (44114_0867)
BASTIE, ,IMP MARYSE BASTIE (44109_5455),RUE MARYSE BASTIE (44114_1116)
BELLEVUE, ,RUE BELLEVUE (44109_0732),PL BELLEVUE (44114_0201) + BELLEVUE (44114_B060)
BERGSON, ,RUE HENRI BERGSON (44109_4108),RUE HENRI BERGSON (44114_0216)
BERNARD, ,RUE CLAUDE BERNARD (44109_1932),RUE CLAUDE BERNARD (44114_0531)
BLERIOT, ,RUE LOUIS BLERIOT (44109_5068),RUE LOUIS BLERIOT (44114_1013)
BLEUETS, ,AV DES BLEUETS (44109_0892),AV DES BLEUETS (44114_0267)
BOIS, ,PL DU PETIT BOIS (44109_6416),RUE DU PETIT BOIS (44114_1384) + ALL DU PETIT BOIS (44114_1383) + LOT DU PETIT BOIS (44114_A031)
BOSSUET, ,RUE BOSSUET (44109_1056),IMP BOSSUET (44114_0310)
BOUCHER, ,RUE HELENE BOUCHER (44109_4100),RUE HELENE BOUCHER (44114_0321)
BOULEAUX, ,AV DES BOULEAUX (44109_1117),RUE DES BOULEAUX (44114_0329)
BOURGOGN, ,AV DE BOURGOGNE (44109_1160),RUE DE BOURGOGNE (44114_0330)
BREL, ,AV JACQUES BREL (44109_4299),SQ JACQUES BREL (44114_0927)
BRETAGNE, ,PL DE BRETAGNE (44109_1216),PL DE BRETAGNE (44114_0365) + RUE DE BRETAGNE (44114_0360)
BRISE, ,ALL DE LA BRISE (44109_1258),RUE DE LA BRISE (44114_0390)
BRUYERES, ,RUE DES BRUYERES (44109_1288),AV DES BRUYERES (44114_0397)
CASSIN, ,BD RENE CASSIN (44109_7226),CRS RENE CASSIN (44114_1561)
CASSINI, ,RUE CASSINI (44109_1492),RUE CASSINI (44114_0426)
CEDRES, ,RUE DES CEDRES (44109_1516),ALL DES CEDRES (44114_0429)
CENS, ,RUE DU CENS (44109_1532),RUE DU CENS (44114_0436) + PL DU CENS (44114_0435) + CHE DU CENS (44114_0430) + RUIS DU CENS (44114_X002)
