mot_commun,ld,nom,homonymes
BOCAGE, ,RUE DU BOCAGE (44071_0019),RUE DU BOCAGE (44169_0050)
BRETAGNE, ,AV DE BRETAGNE (44071_0025),RUE DE BRETAGNE (44169_0060)
BRETAGNE, ,RUE DE BRETAGNE (44071_0026),RUE DE BRETAGNE (44169_0060)
CHATEAU, ,ALL DU CHATEAU (44071_0069),COUR DU CHATEAU (44169_0083) + IMP DU CHATEAU (44169_0082)
CHATEAU, ,RUE DU CHATEAU (44071_0070),IMP DU CHATEAU (44169_0082) + COUR DU CHATEAU (44169_0083)
CLAIRIER, ,RUE DE LA CLAIRIERE (44071_0078),RUE DE LA CLAIRIERE (44169_0096)
ECOLES, ,RUE DES ECOLES (44071_0089),PAS DES ECOLES (44169_0160)
GARENNE, ,RUE DE LA GARENNE (44071_0148),RUE DE LA GARENNE (44169_0190)
ROSES, ,IMP DES ROSES (44071_0244),RUE DES ROSES (44169_0392)
ROSIERS, ,IMP DES ROSIERS (44071_0245),RUE DES ROSIERS (44169_0390)
ROSIERS, ,RUE DES ROSIERS (44071_0246),RUE DES ROSIERS (44169_0390)
SOLEIL, ,PL BEAU SOLEIL (44071_0015),BEAU SOLEIL (44169_B016)
TILLEULS, ,IMP DES TILLEULS (44071_0269),RUE DES TILLEULS (44169_0445)
TREILLE, ,RUE DE LA TREILLE (44071_0270),IMP DE LA TREILLE (44169_0459)
VIGNES, ,IMP DES VIGNES (44071_0278),RUE DES VIGNES (44169_0515)
VIGNES, ,RUE DES VIGNES (44071_0280),RUE DES VIGNES (44169_0515)
BOURG,0,LE BOURG (44071_B048),LE BOURG (44169_B051)
