mot_commun,ld,nom,homonymes
CHATEAU, ,PARC DU CHATEAU (44083_0765),RUE DU CHATEAU (44156_0089)
MORINIER, ,RUE DES MORINIERES (44083_0903),RUE DES MORINIERES (44156_0159)
STADE, ,RUE DU STADE (44083_0940),RUE DU STADE (44156_0197)
AVENEAU,0,L AVENEAU (44083_C448),L AVENEAU (44156_B030)
BELLEVUE,0,BELLEVUE (44083_B016),BELLEVUE (44156_B151)
BROSSES,0,LES BROSSES (44083_B091),LES BROSSES (44156_B444)
CANTARDI,0,LA CANTARDIERE (44083_C467),LA CANTARDIERE (44156_B549)
CHAFFAUD,0,LES CHAFFAUDS (44083_B116),LES CHAFFAUDS (44156_B580)
CROIX,0,LA CROIX (44083_B217),LA CROIX (44156_B951)
JARRIES,0,LES JARRIES (44083_B596),LES JARRIES (44156_D123)
LANDAS,0,LE LANDAS (44083_B610),LE LANDAS (44156_D206)
MARCHAIS,0,LE MARCHAIS (44083_B653),LE MARCHAIS (44156_D287)
ROCHE,0,LA ROCHE (44083_C297),LA ROCHE (44156_E635)
SIMAILLE,0,LA SIMAILLE (44083_C468),LA SIMAILLE (44156_E671)
TAILLAIS,0,LA PETITE TAILLAIS (44083_B907),LA PETITE TAILLAIS (44156_E073)
TAILLAIS,0,LA TAILLAIS (44083_C342),LA TAILLAIS (44156_E685)
TREMBLAI,0,LA TREMBLAIS (44083_C364),LA TREMBLAIS (44156_E748)
