mot_commun,ld,nom,homonymes
GAVRE, ,RTE DU GAVRE (44015_0320),RTE DU GAVRE (44214_0040)
NAMNETES, ,RUE DES NAMNETES (44015_0421),ALL DES NAMNETES (44214_0065)
NOZAY, ,RTE DE NOZAY (44015_0480),RTE DE NOZAY (44214_0070)
NOZAY, ,RUE DE NOZAY (44015_0481),RTE DE NOZAY (44214_0070)
STADE, ,RUE DU STADE (44015_0809),RUE DU STADE (44214_0120)
AIR,0,BEL AIR (44015_B033),BEL AIR (44214_B046)
BALLERIE,0,LA BALLERIE (44015_B017),LA BALLERIE (44214_B027)
BECHIS,0,LE BECHIS (44015_B032),LE BECHIS (44214_B041)
BOIS,0,LE GRAND BOIS (44015_B357),LE GRAND BOIS (44214_B446)
BOURG,0,LE BOURG (44015_B078),LE BOURG (44214_B094)
BROSSAIS,0,LE BROSSAIS (44015_B089),LE BROSSAIS (44214_B101)
CARREE,0,LA CARREE (44015_B109),LA CARREE (44214_B118)
CHATEAU,0,LE CHATEAU (44015_B142),LE CHATEAU (44214_B168)
CHAUSSEE,0,LA CHAUSSEE (44015_B146),LA CHAUSSEE (44214_B169)
EMION,0,L EMION (44015_B248),L EMION (44214_B317)
GARE,0,LA GARE (44015_B339),LA GARE (44214_B433)
LANDE,0,LA LANDE (44015_B457),LA LANDE (44214_B506)
NOE,0,LA NOE (44015_B554),LA NOE (44214_B563)
PIECE,0,LA GRANDE PIECE (44015_B370),LA GRANDE PIECE (44214_B460)
PRE,0,LE GRAND PRE (44015_B364),LE GRAND PRE (44214_B454)
PRISES,0,LES PRISES (44015_B740),LES PRISES (44214_B963)
RIVIERE,0,LA RIVIERE (44015_B766),LA RIVIERE (44214_B837)
ROND,0,LE CHENE ROND (44015_B150),LE CHENE ROND (44214_B180)
VALLEE,0,LA VALLEE (44015_B843),LA VALLEE (44214_B938)
