mot_commun,ld,nom,homonymes
ANJOU, ,RUE D ANJOU (44084_0033),RUE D ANJOU (44141_0081)
CHENE, ,RUE DU CHENE (44084_0183),IMP DU CHENE (44141_0110)
FONTAINE, ,CHEM DE LA FONTAINE (44084_0334),RUE DE LA FONTAINE (44141_0181) + CHE DE LA FONTAINE (44141_0180)
FRITILLA, ,IMP DES FRITILLAIRES (44084_0382),RUE DES FRITILLAIRES (44141_0001)
HORTENSI, ,IMP DES HORTENSIAS (44084_0412),RUE DES HORTENSIAS (44141_0245)
HORTENSI, ,RUE DES HORTENSIAS (44084_0411),RUE DES HORTENSIAS (44141_0245)
TUILERIE, ,RTE DES TUILERIES (44084_0913),ZI DES TUILERIES (44141_A001)
CHENE,0,L OUCHE DU CHENE (44084_B466),L OUCHE DU CHENE (44141_B307)
ENAUDIER,0,L ENAUDIERE (44084_B226),L ENAUDIERE (44141_B112)
LANDE,0,LA LANDE (44084_B285),LA LANDE (44141_B240)
NEUF,0,LE PRE NEUF (44084_B396),LE PRE NEUF (44141_B605)
NEUVE,0,LA MAISON NEUVE (44084_B291),LA MAISON NEUVE (44141_B252)
POTARDIE,0,LA POTARDIERE (44084_B474),LA POTARDIERE (44141_B516)
