mot_commun,ld,nom,homonymes
CLOSE, ,RUE DE LA CLOSE (44027_0011),ALL DE LA CLOSE (44073_0055)
EGLISE, ,PL DE L EGLISE (44027_0009),RUE DE L EGLISE (44073_0071) + PL DE L EGLISE (44073_0070)
MAIRIE, ,RUE DE LA MAIRIE (44027_0033),IMP DE LA MAIRIE (44073_0133)
VERGER, ,RUE DU VERGER (44027_0110),RUE DU VERGER (44073_0266)
ANNE,0,SAINTE ANNE (44027_B796),SAINTE ANNE (44073_C978)
BAUCHE,0,LA BAUCHE (44027_B023),LA BAUCHE (44073_B057)
BELLEVUE,0,BELLEVUE (44027_B032),BELLEVUE (44073_B096)
BRETONNI,0,LA BRETONNIERE (44027_B060),LA BRETONNIERE (44073_B245)
EPINAY,0,L EPINAY (44027_B243),L EPINAY (44073_B613)
POIRIER,0,LE POIRIER (44027_B620),LE POIRIER (44073_C495)
PRAIE,0,LA PRAIE (44027_B629),LA PRAIE (44073_C517)
PRISE,0,LA PRISE (44027_B763),LA PRISE (44073_C833)
TERTRE,0,LE TERTRE (44027_B814),LE TERTRE (44073_D061)
