mot_commun,ld,nom,homonymes
BLEUETS, ,RUE DES BLEUETS (44045_0030),RUE DES BLEUETS (44089_1100)
EGLISE, ,PL DE L EGLISE (44045_0100),PL DE L EGLISE (44089_1410)
MOULIN, ,RUE DU MOULIN (44045_0152),DU MOULIN (44089_B809)
SILLON, ,RUE DU SILLON (44045_0168),RTE DU SILLON (44089_2430)
AIR,0,BEL AIR (44045_B031),BEL AIR (44089_B055)
AVENEAU,0,L AVENEAU (44045_B008),L AVENEAU (44089_B019)
BELLEVUE,0,BELLEVUE (44045_B035),BELLEVUE (44089_B057)
BOURG,0,LE BOURG (44045_B078),LE BOURG (44089_B140)
BROSSE,0,LA BROSSE (44045_B088),LA BROSSE (44089_B162)
CLOS,0,LE CLOS (44045_B140),LE CLOS (44089_B249)
COLLE,0,LA COLLE (44045_B194),LA COLLE (44089_B374)
COUDRE,0,LA COUDRE (44045_B202),LA COUDRE (44089_B398)
EPINETTE,0,LES EPINETTES (44045_B247),LES EPINETTES (44089_B530)
MARES,0,LES MARES (44045_B438),LES MARES (44089_B780)
NOE,0,LA NOE (44045_B456),LA NOE (44089_B820)
RIVIERE,0,LA RIVIERE (44045_B796),LA RIVIERE (44089_C104)
ROCHETTE,0,LES ROCHETTES (44045_B700),LES ROCHETTES (44089_C111)
TERTRE,0,LE TERTRE (44045_B732),LE TERTRE (44089_C184)
TOUCHE,0,LA TOUCHE (44045_B743),LA TOUCHE (44089_C202)
VIVIER,0,LE VIVIER (44045_B772),LE VIVIER (44089_C238)
