mot_commun,ld,nom,homonymes
444, ,N 444 (44162_0003),N 444 (44194_0001)
ACACIAS, ,AV DES ACACIAS (44162_0020),RUE DES ACACIAS (44194_0002)
BELLEVUE, ,AV DE BELLEVUE (44162_0220),RUE DE BELLEVUE (44194_0261)
BOIS, ,AV DES GRANDS BOIS (44162_1175),CHEM DES GRANDS BOIS (44194_0510) + RUE DES GRANDS BOIS (44194_2190)
BREIL, ,CHE DU BREIL (44162_0415),RTE DU BREIL (44194_0701)
CAMELIAS, ,AV DES CAMELIAS (44162_0483),IMP DES CAMELIAS (44194_0815)
CHESNAIE, ,IMP DE LA CHESNAIE (44162_0636),AV DE LA CHESNAIE (44194_1100)
CHEZINE, ,BD DE LA CHEZINE (44162_0680),IMP DE LA CHEZINE (44194_1122) + RUE DE LA CHEZINE (44194_1121)
CHEZINE, ,ESP DE LA CHEZINE (44162_0681),RUE DE LA CHEZINE (44194_1121) + IMP DE LA CHEZINE (44194_1122)
CHEZINE, ,RUIS DE LA CHEZINE (44162_X002),RUE DE LA CHEZINE (44194_1121) + IMP DE LA CHEZINE (44194_1122)
DEBUSSY, ,ALL CLAUDE DEBUSSY (44162_0698),ALL CLAUDE DEBUSSY (44194_1166)
ETANGS, ,ALL DES ETANGS (44162_0991),ALL DES ETANGS (44194_1639)
FERME, ,ALL DE LA FERME (44162_1019),RUE DE LA FERME (44194_1670)
GENETS, ,AV DES GENETS (44162_1120),RUE DES GENETS (44194_1976)
GENETS, ,IMP DES GENETS (44162_1119),RUE DES GENETS (44194_1976)
HIRONDEL, ,AV DES HIRONDELLES (44162_1295),ALL DES HIRONDELLES (44194_2385)
HORTENSI, ,ALL DES HORTENSIAS (44162_1298),RUE DES HORTENSIAS (44194_2390)
HORTENSI, ,RUE DES HORTENSIAS (44162_1299),RUE DES HORTENSIAS (44194_2390)
IRIS, ,IMP DES IRIS (44162_1321),RUE DES IRIS (44194_2410)
LAURIERS, ,ALL DES LAURIERS (44162_1499),RUE DES LAURIERS (44194_2519)
MARRONNI, ,ALL DES MARRONNIERS (44162_1603),IMP DES MARRONNIERS (44194_2637)
METAIRIE, ,CR DE LA METAIRIE (44162_1664),RUE DE LA METAIRIE (44194_2655)
METAIRIE, ,IMP DE LA METAIRIE (44162_1652),RUE DE LA METAIRIE (44194_2655)
METAIRIE, ,RUE DE LA METAIRIE (44162_1651),RUE DE LA METAIRIE (44194_2655)
MIMOSAS, ,RUE DES MIMOSAS (44162_1668),RUE DES MIMOSAS (44194_2665)
MORLIERE, ,IMP DE LA MORLIERE (44162_1718),RUE DE LA MORLIERE (44194_2690)
MORLIERE, ,RUE DE LA MORLIERE (44162_1719),RUE DE LA MORLIERE (44194_2690)
NAUDIERE, ,AV DES NAUDIERES (44162_1830),IMP DES NAUDIERES (44194_2757)
ORMEAUX, ,ALL DES ORMEAUX (44162_1885),RUE DES ORMEAUX (44194_2847)
PARC, ,ALL DU PARC (44162_1941),RUE DU PARC (44194_2855)
PARC, ,LOT DU PARC (44162_A095),RUE DU PARC (44194_2855)
PENTECOT, ,AV DE LA PENTECOTE (44162_2072),RUE DE LA PENTECOTE (44194_3825)
PLANTES, ,AV DES PLANTES (44162_2220),RUE DES PLANTES (44194_3827)
PLIS, ,CHEM DES PLIS (44162_2228),CHE DES PLIS (44194_3860)
PRINTEMP, ,CHE DU PRINTEMPS (44162_2296),RUE DU PRINTEMPS (44194_4090)
ROCHETTE, ,ALL DES ROCHETTES (44162_2402),CHEM DES ROCHETTES (44194_4195)
SAPINS, ,AV DES SAPINS (44162_2460),RUE DES SAPINS (44194_4230)
TERTRE, ,BD DU TERTRE (44162_2560),CHEM DU TERTRE (44194_4469) + RUE DU TERTRE (44194_4470)
TILLEULS, ,ALL DES TILLEULS (44162_2589),RUE DES TILLEULS (44194_4581)
TROENES, ,AV DES TROENES (44162_2598),RUE DES TROENES (44194_4610)
TULIPIER, ,RUE DES TULIPIERS (44162_2611),RUE DES TULIPIERS (44194_4630)
VALLEE, ,VEN DE LA VALLEE (44162_2631),RUE DE LA VALLEE (44194_4690)
VERGER, ,CHE DU VERGER (44162_2653),RUE DU VERGER (44194_4694)
VERLAINE, ,AV PAUL VERLAINE (44162_2030),RUE PAUL VERLAINE (44194_3022)
VERNE, ,IMP JULES VERNE (44162_1416),SQ JULES VERNE (44194_2421) + ALL JULES VERNE (44194_2422)
VIGNEAU, ,CHE DU VIGNEAU (44162_2671),RUE DU VIGNEAU (44194_4699)
BERGERIE,0,LA BERGERIE (44162_B028),LA BERGERIE (44194_B017)
BREIL,0,LE BREIL (44162_B055),LE BREIL (44194_B039)
NAUDIERE,0,LES NAUDIERES (44162_B227),LES NAUDIERES (44194_B230)
