mot_commun,ld,nom,homonymes
ALGUES, ,RUE DES ALGUES (44010_0120),PAS DES ALGUES (44135_0070)
ANNE, ,AV DE LA DUCHESSE ANNE (44010_0660),PL DE LA DUCHESSE ANNE (44135_0455)
ATLANTIQ, ,IMP DE L ATLANTIQUE (44010_0180),BD DE L ATLANTIQUE (44135_0160)
ATLANTIQ, ,RUE DE L ATLANTIQUE (44010_0160),BD DE L ATLANTIQUE (44135_0160)
AVOCETTE, ,ALL DES AVOCETTES (44010_0195),ALL DES AVOCETTES (44135_0180)
BANCHE, ,ALL DE LA BANCHE (44010_0220),IMP DE LA BANCHE (44135_0187)
CHAPELLE, ,PL DE LA CHAPELLE (44010_0320),RUE DE LA CHAPELLE (44135_0343)
CHAPELLE, ,RUE DE LA CHAPELLE (44010_0300),RUE DE LA CHAPELLE (44135_0343)
CHAPELLE, ,VEN DE LA CHAPELLE (44010_0319),RUE DE LA CHAPELLE (44135_0343)
CODAN, ,CHE DE CODAN (44010_0354),CHE DE CODAN (44135_0380) + RUE DE CODAN (44135_0381)
CORMORAN, ,RUE DES CORMORANS (44010_0360),ALL DES CORMORANS (44135_0395)
CORNEN, ,RUE DE CORNEN (44010_0364),CHE DE CORNEN (44135_0408) + RUE DE CORNEN (44135_0407)
CROISIC, ,RTE DU CROISIC (44010_0380),RUE DU CROISIC (44135_0430)
CROISIC, ,RUE DU CROISIC (44010_0400),RUE DU CROISIC (44135_0430)
FALAISE, ,IMP DE LA FALAISE (44010_0701),ALL DE LA FALAISE (44135_0480)
FONTAINE, ,IMP DE LA FONTAINE (44010_0712),CHE DE LA FONTAINE (44135_0494)
FOUR, ,RUE DU FOUR (44010_0720),IMP DU FOUR (44135_0496)
FUSAINS, ,RUE DES FUSAINS (44010_0740),ALL DES FUSAINS (44135_0500)
GARE, ,PL DE LA GARE (44010_0780),PL DE LA GARE (44135_0504) + RUE DE LA GARE (44135_0505)
GARE, ,RUE DE LA GARE (44010_0760),PL DE LA GARE (44135_0504) + RUE DE LA GARE (44135_0505)
GOELANDS, ,AV DES GOELANDS (44010_0880),ALL DES GOELANDS (44135_0555)
GOELANDS, ,RUE DES GOELANDS (44010_0900),ALL DES GOELANDS (44135_0555)
GOLF, ,IMP DU GOLF (44010_0919),AV DU GOLF (44135_0558)
GOLF, ,RUE DU GOLF (44010_0920),AV DU GOLF (44135_0558)
GRANDE, ,GR GRANDE RUE (44010_1800),GR GRANDE RUE (44135_0570)
LANDE, ,VEN DU PRE DE LA LANDE (44010_1694),AV DU PRE DE LA LANDE (44135_0959)
LOTI, ,RUE PIERRE LOTI (44010_1520),RUE PIERRE LOTI (44135_0916)
MARAIS, ,RTE DES MARAIS (44010_1160),RUE DES MARAIS (44135_0775)
MARAIS, ,RUE DES MARAIS (44010_1180),RUE DES MARAIS (44135_0775)
MAUPERTH, ,RUE MAUPERTHUIS (44010_1200),PL MAUPERTHUIS (44135_0810) + RUE MAUPERTHUIS (44135_0812)
MOUETTES, ,AV DES MOUETTES (44010_1300),ALL DES MOUETTES (44135_0852)
MOUETTES, ,IMP DES MOUETTES (44010_1320),ALL DES MOUETTES (44135_0852)
MOULIN, ,PL JEAN MOULIN (44010_0936),PL JEAN MOULIN (44135_0635)
MOULIN, ,RUE JEAN MOULIN (44010_0937),PL JEAN MOULIN (44135_0635)
OASIS, ,RUE DE L OASIS (44010_1420),RUE DE L OASIS (44135_0872) + LOT DE L OASIS (44135_A002) + IMP DE L OASIS (44135_0870)
OCEAN, ,ALL DE L OCEAN (44010_1440),AV DE L OCEAN (44135_0876)
PAIX, ,CHEM DE LA PAIX (44010_1461),RUE DE LA PAIX (44135_0888)
PAIX, ,RUE DE LA PAIX (44010_1460),RUE DE LA PAIX (44135_0888)
PALUDIER, ,RUE DES PALUDIERS (44010_1470),ALL DES PALUDIERS (44135_0889)
PASTEUR, ,RUE PASTEUR (44010_1500),RUE PASTEUR (44135_0890)
PLAGE, ,RUE DE LA PLAGE (44010_1540),RUE DE LA PLAGE (44135_0932)
TAMARIS, ,RUE DES TAMARIS (44010_1920),RUE DES TAMARIS (44135_1112)
VERDUN, ,RUE DE VERDUN (44010_2020),RUE DE VERDUN (44135_1155)
VERTS, ,RUE DES CHENES VERTS (44010_0353),RUE DES CHENES VERTS (44135_0346)
GOLF,0,LE GOLF (44010_B040),LE GOLF (44135_B014)
