mot_commun,ld,nom,homonymes
CHENES, ,ALL DES CHENES (44001_0220),IMP DES CHENES (44208_0110)
JOSEPH, ,IMP SAINT JOSEPH (44001_0910),SAINT JOSEPH (44208_B425)
MAIRIE, ,RUE DE LA MAIRIE (44001_0590),PL DE LA MAIRIE (44208_0290)
POSTE, ,RUE DE LA POSTE (44001_0810),PL DE LA POSTE (44208_0365)
AIR,0,BEL AIR (44001_B033),BEL AIR (44208_B011)
BELLEVUE,0,BELLEVUE (44001_B037),BELLEVUE (44208_B012)
BOURG,0,LE BOURG (44001_B098),LE BOURG (44208_B035)
CHATAIGN,0,LA CHATAIGNERAIE (44001_B239),LA CHATAIGNERAIE (44208_B491)
CLOSE,0,LA CLOSE (44001_B303),LA CLOSE (44208_B094)
GARE,0,LA GARE (44001_B402),LA GARE (44208_B166)
INDE,0,LE PONT D INDE (44001_B801),LE PONT D INDE (44208_B338)
VIVIER,0,LE VIVIER (44001_C056),LE VIVIER (44208_B463)
