mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44096_0130),PL DE L EGLISE (44222_0011)
FRESNES, ,ALL DES FRESNES (44096_0135),IMP DES FRESNES (44222_0013)
JARDINS, ,RUE DES JARDINS (44096_0144),IMP DES JARDINS (44222_0017)
PEUPLIER, ,RUE DES PEUPLIERS (44096_0192),CHE DES PEUPLIERS (44222_0026)
PLANCHET, ,RUE DE LA PLANCHETTE (44096_0199),CHE DE LA PLANCHETTE (44222_0039)
VIGNES, ,ALL DES VIGNES (44096_0310),RUE DES VIGNES (44222_0060)
CLOS,0,LE CLOS (44096_B184),LE CLOS (44222_B193)
HARDAIS,0,LES HARDAIS (44096_B357),LES HARDAIS (44222_B363)
MARAIRES,0,LES MARAIRES (44096_B448),LES MARAIRES (44222_B407)
MARE,0,LA GRANDE MARE (44096_B778),LA GRANDE MARE (44222_B327)
PLESSIS,0,LE PLESSIS (44096_B601),LE PLESSIS (44222_B822)
PREE,0,LA PREE (44096_B647),LA PREE (44222_B723)
ROCHETTE,0,LES ROCHETTES (44096_B678),LES ROCHETTES (44222_B745)
VIGNEAU,0,LE VIGNEAU (44096_B749),LE VIGNEAU (44222_B811)
