mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44024_0023),PL DES ACACIAS (44166_0040)
AIR, ,RPT DE BEL AIR (44024_0026),RUE DE BEL AIR (44166_0077)
AIR, ,RUE DE BEL AIR (44024_0033),RUE DE BEL AIR (44166_0077)
JARDINS, ,RUE DES JARDINS (44024_0101),RUE DES JARDINS (44166_0580)
JONQUILL, ,RUE DES JONQUILLES (44024_0044),RUE DES JONQUILLES (44166_0621)
LANDAS, ,RUE DU LANDAS (44024_0046),RUE DU LANDAS (44166_0620)
MORTIER, ,RUE DU MORTIER (44024_0110),RUE DU MORTIER (44166_0750)
PELLERIN, ,RTE DU PELLERIN (44024_0050),RUE DU PELLERIN (44166_0880)
PRIMEVER, ,RUE DES PRIMEVERES (44024_0060),IMP DES PRIMEVERES (44166_0999) + RUE DES PRIMEVERES (44166_1000)
LANDES,0,LES LANDES (44024_B140),LES LANDES (44166_B129)
PLESSIS,0,LE PLESSIS (44024_B251),LE PLESSIS (44166_B206)
