mot_commun,ld,nom,homonymes
GARENNE, ,RUE DE LA GARENNE (44054_0391),CHE DE LA GARENNE (44199_0600)
MAI, ,RUE DU HUIT MAI 1945 (44054_0425),RUE DU HUIT MAI 1945 (44199_0656)
BIGNON,0,LANDE DU BIGNON (44054_E030),LANDE DU BIGNON (44199_B729)
BOULAY,0,LE BOULAY (44054_B155),LE BOULAY (44199_B078)
CORMIER,0,LE CORMIER (44054_B730),LE CORMIER (44199_B430)
DEVANT,0,CHAMP DE DEVANT (44054_B256),CHAMP DE DEVANT (44199_B168)
DROUILLA,0,LE DROUILLAIS (44054_B814),LE DROUILLAIS (44199_C452)
LANDELLE,0,LES LANDELLES (44054_C392),LES LANDELLES (44199_B769)
NEUVE,0,LA METAIRIE NEUVE (44054_C490),LA METAIRIE NEUVE (44199_B842)
ROTIS,0,LES ROTIS (44054_D752),LES ROTIS (44199_C350)
TOUCHE,0,LA TOUCHE (44054_D901),LA TOUCHE (44199_C409)
