mot_commun,ld,nom,homonymes
PLESSIS, ,LOT DU PLESSIS (44026_A002),CHE DU PLESSIS (44035_4312) + RUE DU PLESSIS (44035_4305)
POMMIERS, ,RUE DES POMMIERS (44026_3376),ALL DES POMMIERS (44035_4307)
RUISSEAU, ,CHE DU RUISSEAU (44026_3489),ALL DU RUISSEAU (44035_4449)
RUISSEAU, ,IMP DU RUISSEAU (44026_3488),ALL DU RUISSEAU (44035_4449)
SAND, ,IMP GEORGE SAND (44026_2695),IMP GEORGE SAND (44035_3023) + RUE GEORGE SAND (44035_3022)
SAULES, ,IMP DES SAULES (44026_3565),ALL DES SAULES (44035_4450)
SUCE, ,RTE DE SUCE (44026_3581),RUE DE SUCE (44035_4505)
TILLEULS, ,SQ DES TILLEULS (44026_3608),RUE DES TILLEULS (44035_4510)
VERGER, ,RPT DU VERGER (44026_3788),AV DU VERGER (44035_4516)
VERNE, ,RUE JULES VERNE (44026_2921),RUE JULES VERNE (44035_3950)
VERT, ,BD DU CHENE VERT (44026_2347),AV DU CHENE VERT (44035_1855) + IMP DU CHENE VERT (44035_4583)
VIOLETTE, ,RUE DES VIOLETTES (44026_3751),ALL DES VIOLETTES (44035_4545)
CHENAIE,0,LA CHENAIE (44026_B205),LOT LA CHENAIE (44035_A001)
CHESNAIE,0,LA CHESNAIE (44026_B218),LA CHESNAIE (44035_B337)
GARE,0,LA GARE (44026_B383),LOT LA GARE (44035_A015) + LA GARE (44035_B456)
JAUNAIE,0,LA JAUNAIE (44026_B567),LA JAUNAIE (44035_B002)
LANDES,0,LA PIECE DES LANDES (44026_C045),LA PIECE DES LANDES (44035_B103)
POTERIE,0,LA POTERIE (44026_C213),LA POTERIE (44035_B132)
RIVIERE,0,LA RIVIERE (44026_C425),LA RIVIERE (44035_B213)
ROTY,0,LE ROTY (44026_C435),LE ROTY (44035_B218)
ROUAUDIE,0,LA ROUAUDIERE (44026_C436),LA ROUAUDIERE (44035_B219)
