mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44178_0059),PL DE L EGLISE (44181_0086)
TENU, ,RUE DU TENU (44178_0157),RUE DU TENU (44181_0087)
BOURG,0,LE BOURG (44178_B074),LE BOURG (44181_B050)
BOURRIER,0,LA BOURRIERE (44178_B075),LA BOURRIERE (44181_B053)
BRANDAY,0,LE BRANDAY (44178_B078),LE BRANDAY (44181_B055)
CLOS,0,LE CLOS (44178_B121),LE CLOS (44181_B110)
CULEE,0,LA CULEE (44178_B179),LA CULEE (44181_B138)
GATE,0,LA GATE (44178_B239),LA GATE (44181_B171)
LANDES,0,LES LANDES (44178_B395),LES LANDES (44181_B277)
LAVAU,0,LAVAU (44178_B401),LAVAU (44181_B278)
MOULIN,0,LE MOULIN (44178_B454),LE MOULIN (44181_B311)
NOE,0,LA NOE (44178_B463),LA NOE (44181_B319)
NOES,0,LES NOES (44178_B467),LES NOES (44181_B320)
PICOTERI,0,LA PICOTERIE (44178_B661),LA PICOTERIE (44181_B447)
POTERIE,0,LA POTERIE (44178_B785),LA POTERIE (44181_B543)
SAUZAIE,0,LA SAUZAIE (44178_B981),LA SAUZAIE (44181_B637)
