mot_commun,ld,nom,homonymes
BOULEAUX, ,RUE DES BOULEAUX (44066_0181),IMP DES BOULEAUX (44217_0026)
CEDRES, ,RUE DES CEDRES (44066_0015),ALL DES CEDRES (44217_0071)
CHATAIGN, ,RUE DES CHATAIGNIERS (44066_0096),ALL DES CHATAIGNIERS (44217_0075) + IMP DES CHATAIGNIERS (44217_0076)
EGLISE, ,PL DE L EGLISE (44066_0040),PL DE L EGLISE (44217_0328)
LILAS, ,CHEM DES LILAS (44066_0050),RUE DES LILAS (44217_0175)
MARE, ,RUE DE LA MARE (44066_0109),RUE DE LA MARE (44217_0182)
PAQUELAI, ,RTE DE LA PAQUELAIS (44066_0116),CHE DE LA PAQUELAIS (44217_0220) + RTE DE LA PAQUELAIS (44217_0200)
PRESSOIR, ,RUE DU PRESSOIR (44066_0083),RUE DU PRESSOIR (44217_0248)
SPORTS, ,RUE DES SPORTS (44066_0196),ALL DES SPORTS (44217_0320)
TREILLIE, ,RTE DE TREILLIERES (44066_0080),RTE DE TREILLIERES (44217_0261)
VIGNES, ,RUE DES VIGNES (44066_0165),RUE DES VIGNES (44217_0350)
AIR,0,BEL AIR (44066_B034),BEL AIR (44217_B058)
BELLEVUE,0,BELLEVUE (44066_B037),BELLEVUE (44217_B061)
BERNARDI,0,LA BERNARDIERE (44066_B044),LA BERNARDIERE (44217_B064)
BROSSAIS,0,LE BROSSAIS (44066_B228),LE BROSSAIS (44217_B202)
COLINIER,0,LA COLINIERE (44066_B519),LA COLINIERE (44217_B363)
LANDES,0,LES LANDES (44066_B926),LES LANDES (44217_B715)
MARAIS,0,LE MARAIS (44066_B963),LE MARAIS (44217_B738)
NEUVE,0,TERRE NEUVE (44066_C728),TERRE NEUVE (44217_C274)
ROUSSELI,0,LA ROUSSELIERE (44066_C604),LA ROUSSELIERE (44217_C237)
TERTRE,0,LE TERTRE (44066_C740),LE TERTRE (44217_C275)
