mot_commun,ld,nom,homonymes
BOCAGE, ,RUE DU BOCAGE (44077_0042),RUE DU BOCAGE (44110_0075)
EGLISE, ,PL DE L EGLISE (44077_0115),PL DE L EGLISE (44110_0180) + RUE DE L EGLISE (44110_0181)
HALAGE, ,CHE DU HALAGE (44077_0123),IMP DU HALAGE (44110_0350)
LAVANDIE, ,RUE DES LAVANDIERES (44077_0127),RUE DES LAVANDIERES (44110_0395)
MESANGES, ,RUE DES MESANGES (44077_0154),RUE DES MESANGES (44110_0453)
STADE, ,RUE DU STADE (44077_0221),RUE DU STADE (44110_0752)
VIGNES, ,RUE DES VIGNES (44077_0236),CHE DES VIGNES (44110_0830)
AIR,0,BEL AIR (44077_B023),BEL AIR (44110_B041)
BOIS,0,LE BOIS (44077_B039),LE BOIS (44110_B075)
CHATAIGN,0,LA CHATAIGNERAIE (44077_B093),LA CHATAIGNERAIE (44110_B241)
CLOSE,0,LA CLOSE (44077_B121),LA CLOSE (44110_B309)
ISLE,0,L ISLE (44077_B305),L ISLE (44110_B658)
JOSEPH,0,SAINT JOSEPH (44077_B493),SAINT JOSEPH (44110_C201)
LANDE,0,LA LANDE (44077_B316),LA LANDE (44110_B681)
MARAIS,0,LE MARAIS (44077_B339),LE MARAIS (44110_B724)
PRAIRIES,0,LES PRAIRIES (44077_B442),LES PRAIRIES (44110_C045)
ROCHE,0,LA ROCHE (44077_B472),LA ROCHE (44110_C168)
TERTRE,0,LE TERTRE (44077_B518),LE TERTRE (44110_C244)
VALLEE,0,LA VALLEE (44077_B522),LA VALLEE (44110_C276)
VARENNES,0,LES VARENNES (44077_B525),LES VARENNES (44110_C285)
VERGER,0,LE VERGER (44077_B527),LE VERGER (44110_C289)
VUE,0,BELLE VUE (44077_B026),BELLE VUE (44110_B048)
