mot_commun,ld,nom,homonymes
BRETAGNE, ,RUE DE BRETAGNE (44025_0032),ALL DE BRETAGNE (44195_0127)
ECOLIERS, ,CHE DES ECOLIERS (44025_0088),PAS DES ECOLIERS (44195_0247)
EGLISE, ,PL DE L EGLISE (44025_0090),RUE DE L EGLISE (44195_0260)
ESTUAIRE, ,ZAC PORTE ESTUAIRE (44025_A150),ZAC PORTE ESTUAIRE (44195_A010)
LOIRE, ,RUE DE LA LOIRE (44025_0130),BD DE LA LOIRE (44195_0880)
MARTIN, ,RUE SAINT MARTIN (44025_0173),PL SAINT MARTIN (44195_1340)
NAZAIRE, ,RUE DE SAINT NAZAIRE (44025_0181),RUE DE SAINT NAZAIRE (44195_1380)
PONTCHAT, ,RTE DE PONTCHATEAU (44025_0145),RUE DE PONTCHATEAU (44195_1200)
TILLEULS, ,ALL DES TILLEULS (44025_0237),SQ DES TILLEULS (44195_1410)
AIR,0,BEL AIR (44025_B012),BEL AIR (44195_B013)
BEAUCHEN,0,LANDES DE BEAUCHENE (44025_B199),LANDES DE BEAUCHENE (44195_B482)
BOSSE,0,LA BOSSE (44025_B027),LA BOSSE (44195_B041)
BUTTE,0,LA BUTTE (44025_B047),LA BUTTE (44195_B500)
PLESSIS,0,LE PLESSIS (44025_B262),LE PLESSIS (44195_B319)
ROCHER,0,LE ROCHER (44025_B294),LE ROCHER (44195_B426)
VALLEE,0,LA VALLEE (44025_B332),LA VALLEE (44195_B448)
VERGER,0,LE VERGER (44025_B338),LE VERGER (44195_B459)
