mot_commun,ld,nom,homonymes
GAGNERIE, ,RUE DES GAGNERIES (44083_0884),CHE DES GAGNERIES (44155_0200)
MARRONNI, ,RUE DES MARRONNIERS (44083_0904),IMP DES MARRONNIERS (44155_0522)
SAULES, ,RUE DES SAULES (44083_0934),RUE DES SAULES (44155_0942)
AVENEAU,0,L AVENEAU (44083_C448),L AVENEAU (44155_B023)
BROSSES,0,LES BROSSES (44083_B091),LES BROSSES (44155_B143)
CAYENNE,0,CAYENNE (44083_B111),CAYENNE (44155_B170)
CHIRON,0,LE CHIRON (44083_B172),LE CHIRON (44155_B217)
CROIX,0,LA CROIX (44083_B217),LA CROIX (44155_B265)
ETANG,0,L ETANG (44083_B266),L ETANG (44155_B301)
GARNAUDI,0,LA GARNAUDIERE (44083_B352),LA GARNAUDIERE (44155_B391)
JARRIES,0,LES JARRIES (44083_B596),LES JARRIES (44155_B660)
MARNIERE,0,LA MARNIERE (44083_B663),LA MARNIERE (44155_B739)
TREMBLAI,0,LA TREMBLAIS (44083_C364),LA TREMBLAIS (44155_C669)
