mot_commun,ld,nom,homonymes
ACACIAS, ,AV DES ACACIAS (44005_0004),RUE DES ACACIAS (44040_0003)
CHAUMES, ,ALL DES CHAUMES (44005_0024),LOT DES CHAUMES (44040_A013) + RUE DES CHAUMES (44040_0225)
CHAUVE, ,RTE DE CHAUVE (44005_0040),RTE DE CHAUVE (44040_0230)
CHAUVE, ,RUE DE CHAUVE (44005_0041),RTE DE CHAUVE (44040_0230)
MOULIN, ,IMP DU MOULIN (44005_0099),LOT DU MOULIN (44040_A030) + RUE DU MOULIN (44040_0439)
NANTES, ,RUE DE NANTES (44005_0111),RUE DE NANTES (44040_0460)
PICHAUDE, ,RUE DE LA PICHAUDERIE (44005_0126),CHE DE LA PICHAUDERIE (44040_0490)
PORNIC, ,RUE DE PORNIC (44005_0131),RUE DE PORNIC (44040_0511)
POSTE, ,RUE DE LA POSTE (44005_0132),PL DE LA POSTE (44040_0051)
BICHE,0,LA BICHE (44005_B036),LA BICHE (44040_B037)
BRANDAIS,0,LE BRANDAIS (44005_B078),LE BRANDAIS (44040_B072)
BUIS,0,LES BUIS (44005_B107),LES BUIS (44040_C029)
CHAPELLE,0,LA CHAPELLE (44005_B163),LA CHAPELLE (44040_B116)
CHAUX,0,LE FOUR A CHAUX (44005_B258),LE FOUR A CHAUX (44040_B206)
CLOS,0,LE CLOS (44005_B188),LE CLOS (44040_B142)
CROIX,0,LA CROIX (44005_B213),LA CROIX (44040_B180)
NOE,0,LA NOE (44005_B487),LA NOE (44040_B451)
PERRIERE,0,LA PERRIERE (44005_B577),LA PERRIERE (44040_B545)
