mot_commun,ld,nom,homonymes
AJONCS, ,RUE DES AJONCS (44127_0097),RUE DES AJONCS (44142_0003)
CALVAIRE, ,RUE DU CALVAIRE (44127_0004),RUE DU CALVAIRE (44142_0021)
GARE, ,RUE DE LA GARE (44127_0011),RTE DE LA GARE (44142_0040)
MAIRIE, ,PL DE LA MAIRIE (44127_0101),RUE DE LA MAIRIE (44142_0055)
PAIX, ,RUE DE LA PAIX (44127_0030),RUE DE LA PAIX (44142_0057)
TILLEULS, ,RUE DES TILLEULS (44127_0078),AV DES TILLEULS (44142_0100)
VIGNES, ,RUE DES VIGNES (44127_1401),RUE DES VIGNES (44142_0113)
AIR,0,BEL AIR (44127_B057),BEL AIR (44142_B010)
BOURG,0,LE BOURG (44127_B068),LE BOURG (44142_B023)
CHALENIE,0,LA CHALENIE (44127_B130),LA CHALENIE (44142_B035)
CHAMP,0,LE GRAND CHAMP (44127_B349),LE GRAND CHAMP (44142_B087)
FORET,0,LA FORET (44127_B283),LA FORET (44142_B073)
GARE,0,LA GARE (44127_B296),LA GARE (44142_B080)
GUERAUDI,0,LA GUERAUDIERE (44127_B388),LA GUERAUDIERE (44142_B299)
NEUF,0,LE MARCHE NEUF (44127_B530),LE MARCHE NEUF (44142_B308)
SOLEIL,0,BEAU SOLEIL (44127_B056),BEAU SOLEIL (44142_B008)
VERGER,0,LE VERGER (44127_C263),LE VERGER (44142_B294)
