mot_commun,ld,nom,homonymes
CHAPELLE, ,ALL DE LA CHAPELLE (44097_0085),RUE DE LA CHAPELLE (44211_0193)
GENETS, ,CHE DES GENETS (44097_0186),RUE DES GENETS (44211_0404)
PALUDIER, ,IMP DES PALUDIERS (44097_0646),ALL DES PALUDIERS (44211_0635)
PIRIAC, ,RTE DE PIRIAC (44097_0739),RTE DE PIRIAC (44211_0820)
PIRIAC, ,RUE DE PIRIAC (44097_0740),RTE DE PIRIAC (44211_0820)
PORT, ,RUE DU PORT (44097_0797),RUE DU PORT (44211_0830)
SEL, ,IMP DE LA FLEUR DE SEL (44097_0144),RUE DE LA FLEUR DE SEL (44211_0295)
STERNES, ,ALL DES STERNES (44097_1090),ALL DES STERNES (44211_1109)
BOIS,0,LE PETIT BOIS (44097_B108),LE PETIT BOIS (44211_B218)
BOURG,0,LE BOURG (44097_B009),LE BOURG (44211_B008)
