mot_commun,ld,nom,homonymes
ACACIAS, ,AV DES ACACIAS (44005_0004),RUE DES ACACIAS (44164_0002)
BOURGNEU, ,RUE DE BOURGNEUF (44005_0021),RTE DE BOURGNEUF (44164_0040)
EGLISE, ,PL DE L EGLISE (44005_0079),PL DE L EGLISE (44164_0110)
EGLISE, ,RUE DE L EGLISE (44005_0080),PL DE L EGLISE (44164_0110)
GARE, ,RUE DE LA GARE (44005_0105),RUE DE LA GARE (44164_0120)
STADE, ,RUE DU STADE (44005_0165),RUE DU STADE (44164_0184)
CROIX,0,LA CROIX (44005_B213),LA CROIX (44164_B294)
NOE,0,LA NOE (44005_B487),LA NOE (44164_B625)
PERRIERE,0,LA PERRIERE (44005_B577),LA PERRIERE (44164_B698)
PLATE,0,LA PIECE PLATE (44005_B705),LA PIECE PLATE (44164_B883)
PRIERE,0,LA PRIERE (44005_B803),LA PRIERE (44164_C022)
