mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44051_0750),PL DE L EGLISE (44105_0015)
LAVOIR, ,RUE DU LAVOIR (44051_1405),RUE DU LAVOIR (44105_0050)
STADE, ,RUE DU STADE (44051_2004),RUE DU STADE (44105_0100)
VERGER, ,RUE DU VERGER (44051_2017),RUE DU VERGER (44105_0110)
DOMAINE,0,LE GRAND DOMAINE (44051_B750),LE GRAND DOMAINE (44105_B263)
GREE,0,LA GREE (44051_B810),LA GREE (44105_B275)
LOUIS,0,SAINT LOUIS (44051_C675),SAINT LOUIS (44105_B607)
MORTIER,0,LE MORTIER (44051_B994),LE MORTIER (44105_B334)
PATIS,0,LE PATIS (44051_C046),LE PATIS (44105_B352)
TERTRE,0,LE TERTRE (44051_C730),LE TERTRE (44105_B587)
TOUCHE,0,LA TOUCHE (44051_C738),LA TOUCHE (44105_B590)
