mot_commun,ld,nom,homonymes
BARRE, ,CHE DE LA BARRE (44094_0253),RTE DE LA BARRE (44204_0003)
HALAGE, ,CHEM DE HALAGE (44094_0121),CHE DE HALAGE (44204_0065)
PARIS, ,RTE DE PARIS (44094_0197),RTE DE PARIS (44204_0731)
PLESSIS, ,CHE DU PETIT PLESSIS (44094_0299),LOT DU PETIT PLESSIS (44204_A085) + RUE DU PETIT PLESSIS (44204_0095)
PORT, ,RUE DU PORT (44094_0212),RUE DU PORT (44204_0105)
AIR,0,BEL AIR (44094_B030),BEL AIR (44204_B027)
BOURG,0,LE BOURG (44094_B071),LE BOURG (44204_B046)
COTEAU,0,LE COTEAU (44094_B153),LE COTEAU (44204_B087)
JAUNAIS,0,LE JAUNAIS (44094_B317),LE JAUNAIS (44204_B173)
LANDES,0,LES LANDES (44094_B326),LES LANDES (44204_B182)
MARAIS,0,LE MARAIS (44094_B339),LE MARAIS (44204_B195)
PORT,0,LE PORT (44094_B640),LE PORT (44204_B351)
