mot_commun,ld,nom,homonymes
NOZAY, ,RTE DE NOZAY (44067_0292),RTE DE NOZAY (44214_0070)
AIR,0,BEL AIR (44067_B046),BEL AIR (44214_B046)
BROSSAIS,0,LE BROSSAIS (44067_B121),LE BROSSAIS (44214_B101)
CALVAIRE,0,LE CALVAIRE (44067_B139),LE CALVAIRE (44214_B108)
CHATAIGN,0,LA CHATAIGNERAIE (44067_B182),LA CHATAIGNERAIE (44214_B166)
DAVIAIS,0,LA DAVIAIS (44067_B318),LA DAVIAIS (44214_B277)
ECOBUTS,0,LES ECOBUTS (44067_B409),LES ECOBUTS (44214_B316)
JARRIER,0,LE JARRIER (44067_B607),LE JARRIER (44214_B499)
NOE,0,LA NOE (44067_B734),LA NOE (44214_B563)
PATIS,0,LE PATIS (44067_B745),LE PATIS (44214_B576)
RABINE,0,LA RABINE (44067_B992),LA RABINE (44214_B831)
ROUAUDIE,0,LA ROUAUDIERE (44067_C020),LA ROUAUDIERE (44214_B845)
VALLEE,0,LA VALLEE (44067_C072),LA VALLEE (44214_B938)
