mot_commun,ld,nom,homonymes
BLEUETS, ,RUE DES BLEUETS (44064_0006),RUE DES BLEUETS (44108_0043)
COQUELIC, ,RUE DES COQUELICOTS (44064_0063),RUE DES COQUELICOTS (44108_0066)
COTEAU, ,RUE DU COTEAU (44064_0064),IMP DU COTEAU (44108_0068)
EGLISE, ,PL DE L EGLISE (44064_0080),PL DE L EGLISE (44108_0075)
MARGUERI, ,RUE DES MARGUERITES (44064_0110),RUE DES MARGUERITES (44108_0115)
MARTIN, ,RUE SAINT MARTIN (44064_0155),RUE SAINT MARTIN (44108_0200) + SAINT MARTIN (44108_B539)
PREE, ,IMP DE LA PREE (44064_0132),RTE DE LA PREE (44108_0190)
VIOLETTE, ,IMP DES VIOLETTES (44064_0240),RUE DES VIOLETTES (44108_0295)
BRULEAUX,0,LES BRULEAUX (44064_B060),LES BRULEAUX (44108_B064)
CORMIER,0,LE CORMIER (44064_B100),LE CORMIER (44108_B113)
COULEE,0,LA COULEE (44064_B110),LA COULEE (44108_B119)
MAGASIN,0,LE MAGASIN (44064_B269),LE MAGASIN (44108_B270)
MOTTE,0,LA MOTTE (44064_B282),LA MOTTE (44108_B285)
NEUF,0,LE PRE NEUF (44064_B473),LE PRE NEUF (44108_B475)
PATIS,0,LE PATIS (44064_B316),LE PATIS (44108_B320)
PROUTIER,0,LA PROUTIERE (44064_B489),LA PROUTIERE (44108_B490)
ROCHER,0,LE ROCHER (44064_B504),LE ROCHER (44108_B499)
