mot_commun,ld,nom,homonymes
CADOU, ,RUE RENE GUY CADOU (44085_0250),RUE RENE GUY CADOU (44153_0610)
EGLISE, ,PL DE L EGLISE (44085_0170),PL DE L EGLISE (44153_0445)
JOSEPH, ,RUE SAINT JOSEPH (44085_0268),SAINT JOSEPH (44153_C802)
BEAUCHEN,0,BEAUCHENE (44085_B002),BEAUCHENE (44153_B045)
CHAUSSEE,0,LA CHAUSSEE (44085_B105),LA CHAUSSEE (44153_B328)
LARGERE,0,LA LARGERE (44085_B735),LA LARGERE (44153_C137)
MORINAIS,0,LA MORINAIS (44085_B791),LA MORINAIS (44153_C910)
MORTIER,0,LE MORTIER (44085_B806),LE MORTIER (44153_C204)
MORTIERS,0,LES MORTIERS (44085_B805),LES MORTIERS (44153_C206)
NOE,0,LA NOE (44085_B111),LA NOE (44153_C231)
ROTIS,0,LES ROTIS (44085_B980),LES ROTIS (44153_C789)
TOUCHE,0,LA TOUCHE (44085_C063),LA TOUCHE (44153_C850)
VERT,0,LE BOIS VERT (44085_B039),LE BOIS VERT (44153_B132)
