mot_commun,ld,nom,homonymes
CAMELIAS, ,RUE DES CAMELIAS (44014_0203),RUE DES CAMELIAS (44198_0095)
CHARMES, ,RUE DES CHARMES (44014_0039),RUE DES CHARMES (44198_0118)
CHENES, ,IMP DES CHENES (44014_0054),RUE DES CHENES (44198_0121)
CLOS, ,RUE DU GRAND CLOS (44014_0065),RUE DU GRAND CLOS (44198_0205)
FRENES, ,RUE DES FRENES (44014_0057),RUE DES FRENES (44198_0192)
GENETS, ,IMP DES GENETS (44014_0063),RUE DES GENETS (44198_0196)
MAGNOLIA, ,RUE DES MAGNOLIAS (44014_0201),RUE DES MAGNOLIAS (44198_0233)
MESANGES, ,RUE DES MESANGES (44014_0092),RUE DES MESANGES (44198_0247)
MOULIN, ,RUE DU MOULIN (44014_0100),RUE DU MOULIN (44198_0255)
PEUPLIER, ,RUE DES PEUPLIERS (44014_0113),RUE DES PEUPLIERS (44198_0290)
POSTE, ,PL DE LA POSTE (44014_0117),RUE DE LA POSTE (44198_0305)
BAUCHE,0,LA BAUCHE (44014_B030),LA BAUCHE (44198_B019)
BAUCHES,0,LES BAUCHES (44014_B064),LES BAUCHES (44198_B039)
CHASSE,0,LA CHASSE (44014_B160),LA CHASSE (44198_B102)
LANDAIS,0,LE LANDAIS (44014_B495),LE LANDAIS (44198_B268)
PAPINIER,0,LA PAPINIERE (44014_B608),LA PAPINIERE (44198_B317)
POTERIE,0,LA POTERIE (44014_B879),LA POTERIE (44198_B493)
RIVIERE,0,LA RIVIERE (44014_C161),LA RIVIERE (44198_B575)
