mot_commun,ld,nom,homonymes
ECUREUIL, ,RLE DES ECUREUILS (44082_0114),IMP DES ECUREUILS (44179_0023)
LILAS, ,RUE DES LILAS (44082_0010),AV DES LILAS (44179_0420)
MIMOSAS, ,AV DES MIMOSAS (44082_0012),RUE DES MIMOSAS (44179_0440)
MOULIN, ,IMP DU MOULIN (44082_0173),RUE DU MOULIN (44179_0445)
ORCHIDEE, ,RUE DES ORCHIDEES (44082_0105),IMP DES ORCHIDEES (44179_0049)
AIR,0,BEL AIR (44082_B032),BEL AIR (44179_B024)
BELLEVUE,0,BELLEVUE (44082_B034),BELLEVUE (44179_B027)
BERANGER,0,LA BERANGERIE (44082_B038),LA BERANGERIE (44179_B028)
CHESNAIE,0,LA CHESNAIE (44082_B106),LA CHESNAIE (44179_B069)
GAGNERIE,0,LA GAGNERIE (44082_B174),LA GAGNERIE (44179_B111)
GARE,0,LA GARE (44082_B175),LA GARE (44179_B118)
JEAN,0,SAINT JEAN (44082_B435),SAINT JEAN (44179_B408)
LANDES,0,LES LANDES (44082_B244),LES LANDES (44179_B229)
MERCERIE,0,LA MERCERIE (44082_B261),LA MERCERIE (44179_B251)
MORTIER,0,LE MORTIER (44082_B273),LE MORTIER (44179_B253)
PLESSIS,0,LE PLESSIS (44082_B376),LE PLESSIS (44179_B349)
SOLEIL,0,BEAU SOLEIL (44082_B026),RUE BEAU SOLEIL (44179_0255) + BEAU SOLEIL (44179_B021)
