mot_commun,ld,nom,homonymes
NEPTUNE, ,RUE NEPTUNE (44114_1231),RUE NEPTUNE (44162_1832)
NEUILLY, ,RUE DE NEUILLY (44114_1250),AV DE NEUILLY (44162_1835)
NEUVE, ,RUE DE LA MAISON NEUVE (44114_1069),RUE DE LA MAISON NEUVE (44162_1569)
NICOLLE, ,RUE CHARLES NICOLLE (44114_1265),AV CHARLES NICOLLE (44162_0557)
NOBEL, ,RUE ALFRED NOBEL (44114_0013),RUE ALFRED NOBEL (44162_0051)
PAIX, ,RUE DE LA PAIX (44114_1300),PL DE LA PAIX (44162_1927)
PATUREAU, ,RUE DU PATUREAU (44114_1342),AV DU PATUREAU (44162_1971)
PENTECOT, ,RUE DE LA PENTECOTE (44114_1368),AV DE LA PENTECOTE (44162_2072)
PLANTES, ,IMP DES PLANTES (44114_1477),AV DES PLANTES (44162_2220)
PLUTON, ,ALL PLUTON (44114_1482),ALL PLUTON (44162_2233)
PRINTEMP, ,RUE DU PRINTEMPS (44114_1534),CHE DU PRINTEMPS (44162_2296)
ROSERAIE, ,LA ROSERAIE (44114_A030),LA ROSERAIE (44162_B306)
ROUSSELI, ,RTE DE LA ROUSSELIERE (44114_1614),RUE DE LA ROUSSELIERE (44162_2436)
ROUSSELI, ,RUIS DE LA ROUSSELIERE (44114_X009),RUE DE LA ROUSSELIERE (44162_2436)
SAND, ,RUE GEORGE SAND (44114_0748),PL GEORGE SAND (44162_1123)
SATURNE, ,RUE SATURNE (44114_1711),RUE SATURNE (44162_2465)
SOLEIL, ,IMP BEAU SOLEIL (44114_0173),BEAU SOLEIL (44162_B023)
SPORTS, ,RUE DES SPORTS (44114_1730),AV DES SPORTS (44162_2535) + IMP DES SPORTS (44162_2536)
SYONNIER, ,CHE DE LA SYONNIERE (44114_1745),RUE DE LA SYONNIERE (44162_2567)
TILLEULS, ,ALL DES TILLEULS (44114_1778),ALL DES TILLEULS (44162_2589)
TROENES, ,RUE DES TROENES (44114_1788),AV DES TROENES (44162_2598)
VALLEE, ,IMP DE LA VALLEE (44114_1800),VEN DE LA VALLEE (44162_2631)
VALLEE, ,RUE DE LA VALLEE (44114_1792),VEN DE LA VALLEE (44162_2631)
VANNES, ,RTE DE VANNES (44114_1805),RTE DE VANNES (44162_2640)
VENUS, ,RUE VENUS (44114_1811),ALL VENUS (44162_2651)
VERNE, ,RUE JULES VERNE (44114_0943),IMP JULES VERNE (44162_1416)
BOURG,0,LE BOURG (44114_B102),LE BOURG (44162_B050)
NEUF,0,LE MOULIN NEUF (44114_B578),LE MOULIN NEUF (44162_B223)
PAVILLON,0,LES PAVILLONS (44114_B676),LES PAVILLONS (44162_B254)
ROCHER,0,LE ROCHER (44114_C161),LE ROCHER (44162_B304)
ROUSSELI,0,LA ROUSSELIERE (44114_C169),LA ROUSSELIERE (44162_B309)
SOLEIL,0,BEAU SOLEIL (44114_B052),BEAU SOLEIL (44162_B023)
