mot_commun,ld,nom,homonymes
BERNACHE, ,RUE DES BERNACHES (44151_0348),ALL DES BERNACHES (44184_0586)
BRETAGNE, ,RUE DE BRETAGNE (44151_0385),RUE DE BRETAGNE (44184_0740)
CAREX, ,IMP DES CAREX (44151_0022),ALL DES CAREX (44184_0862)
CHAPELLE, ,RUE DE LA CHAPELLE (44151_0415),IMP DE LA CHAPELLE (44184_0910)
CHENES, ,RUE DES CHENES (44151_0018),AV DES CHENES (44184_1105)
COURLIS, ,RUE DES COURLIS (44151_0024),ALL DES COURLIS (44184_1345)
ECOTAIS, ,RUE DES ECOTAIS (44151_0025),CHE DES ECOTAIS (44184_1691)
FRENES, ,IMP DES FRENES (44151_0052),RPT DES FRENES (44184_2327) + RUE DES FRENES (44184_2326)
IRIS, ,RUE DES IRIS (44151_0072),ALL DES IRIS (44184_3145)
LANDES, ,RTE DES LANDES (44151_0620),RTE DES LANDES (44184_3648)
NENUPHAR, ,IMP DES NENUPHARS (44151_0175),AV DES NENUPHARS (44184_4395)
PAIN, ,IMP DU FOUR A PAIN (44151_0514),RPT DU FOUR A PAIN (44184_2121)
ROSEAUX, ,IMP DES ROSEAUX (44151_0209),ALL DES ROSEAUX (44184_5403)
SAULES, ,IMP DES SAULES (44151_0220),RUE DES SAULES (44184_5535)
SORBIERS, ,RUE DES SORBIERS (44151_0765),RUE DES SORBIERS (44184_5594)
VERT, ,LOT LE CHENE VERT (44151_A015),LE CHENE VERT (44184_B064)
VERT, ,RUE DU CHENE VERT (44151_0450),CHE DU CHENE VERT (44184_1103)
ANGLE,0,L ANGLE (44151_B001),L ANGLE (44184_B505)
ECOTAIS,0,LES ECOTAIS (44151_B096),LES ECOTAIS (44184_B104)
VERT,0,LE CHENE VERT (44151_B062),LE CHENE VERT (44184_B064)
