mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44021_0010),ALL DES ACACIAS (44131_0027)
AIRE, ,RUE DE LA GRANDE AIRE (44021_0220),RUE DE LA GRANDE AIRE (44131_1660) + PL DE LA GRANDE AIRE (44131_1680)
CHAUMES, ,CHE DES CHAUMES (44021_0103),RUE DES CHAUMES (44131_0865)
CULEE, ,CHE DE LA CULEE (44021_0116),DE LA CULEE (44131_B427)
CULEE, ,IMP DE LA CULEE (44021_0117),DE LA CULEE (44131_B427)
CULEE, ,RUE DE LA CULEE (44021_0115),DE LA CULEE (44131_B427)
DAME, ,RUE NOTRE DAME (44021_0336),RUE NOTRE DAME (44131_3270)
FOUGERES, ,RUE DES FOUGERES (44021_0178),IMP DES FOUGERES (44131_1370)
GARE, ,AV DE LA GARE (44021_0200),PL DE LA GARE (44131_1500)
GARE, ,IMP DE LA GARE (44021_0201),PL DE LA GARE (44131_1500)
GARE, ,PL DE LA GARE (44021_0202),PL DE LA GARE (44131_1500)
GENETS, ,RUE DES GENETS (44021_0210),ALL DES GENETS (44131_1573)
HORTENSI, ,RUE DES HORTENSIAS (44021_0234),RUE DES HORTENSIAS (44131_1806)
MAIRIE, ,PL DE LA MAIRIE (44021_0260),RUE DE LA MAIRIE (44131_2400) + PL DE LA MAIRIE (44131_2421)
MAIRIE, ,RUE DE LA MAIRIE (44021_0280),RUE DE LA MAIRIE (44131_2400) + PL DE LA MAIRIE (44131_2421)
MOUETTES, ,IMP DES MOUETTES (44021_0323),RUE DES MOUETTES (44131_2960)
NANTES, ,RTE DE NANTES (44021_0327),RUE DE NANTES (44131_3100)
PORNIC, ,RTE DE PORNIC (44021_0400),RTE DE PORNIC (44131_3740)
PORNIC, ,RUE DE PORNIC (44021_0401),RTE DE PORNIC (44131_3740)
ROSES, ,CHE DES ROSES (44021_0441),RUE DES ROSES (44131_4250)
ROSES, ,RUE DES ROSES (44021_0443),RUE DES ROSES (44131_4250)
SOLEIL, ,RUE BEAU SOLEIL (44021_0060),IMP BEAU SOLEIL (44131_0140) + BEAU SOLEIL (44131_D119)
VERTS, ,CHEM DES CHENES VERTS (44021_0105),ALL DES CHENES VERTS (44131_0880)
BELLEVUE,0,BELLEVUE (44021_B073),BELLEVUE (44131_B053)
CHAUMES,0,LES CHAUMES (44021_B299),LES CHAUMES (44131_B291)
CHEMIN,0,LE GRAND CHEMIN (44021_B709),LE GRAND CHEMIN (44131_B579)
CHEMIN,0,LE PETIT CHEMIN (44021_C395),LE PETIT CHEMIN (44131_C231)
CHEMINS,0,LES CINQ CHEMINS (44021_B346),LES CINQ CHEMINS (44131_B312)
CORDERIE,0,LA CORDERIE (44021_B504),LA CORDERIE (44131_B366)
CROIX,0,LA CROIX (44021_B537),LA CROIX (44131_B409)
FOLIE,0,LA HAUTE FOLIE (44021_B868),LA HAUTE FOLIE (44131_B699)
GARE,0,LA GARE (44021_B654),LA GARE (44131_B532)
JOSEPH,0,SAINT JOSEPH (44021_D107),RUE SAINT JOSEPH (44131_4325) + SAINT JOSEPH (44131_C713)
LONG,0,LE PRE LONG (44021_C917),LE PRE LONG (44131_C560)
OUCHE,0,L OUCHE (44021_C269),L OUCHE (44131_D152)
PLESSIS,0,LE PLESSIS (44021_C677),LE PLESSIS (44131_C421)
POUZINIE,0,LA POUZINIERE (44021_C708),LA POUZINIERE (44131_C462)
PRES,0,LES GRANDS PRES (44021_B834),LES GRANDS PRES (44131_B661)
RUELLES,0,LES RUELLES (44021_D095),LES RUELLES (44131_C706)
SOLEIL,0,BEAU SOLEIL (44021_B063),IMP BEAU SOLEIL (44131_0140) + BEAU SOLEIL (44131_D119)
VALLEE,0,LA VALLEE (44021_D221),LA VALLEE (44131_C823)
VERT,0,LE CHENE VERT (44021_B335),LE CHENE VERT (44131_B302)
