mot_commun,ld,nom,homonymes
NANTES, ,RTE DE NANTES (44156_0170),RUE DE NANTES (44206_0050)
RETZ, ,RUE GILLES DE RETZ (44156_0141),RUE GILLES DE RETZ (44206_0014)
STADE, ,RUE DU STADE (44156_0197),RUE DU STADE (44206_0110)
AIR,0,BEL AIR (44156_B134),BEL AIR (44206_B058)
BOURG,0,LE BOURG (44156_B264),LE BOURG (44206_B104)
BROSSE,0,LA BROSSE (44156_B369),LA BROSSE (44206_B207)
ETOUBLES,0,LES GRANDES ETOUBLES (44156_C677),LES GRANDES ETOUBLES (44206_B872)
GAUTRIE,0,LA GAUTRIE (44156_C362),LA GAUTRIE (44206_B696)
LANDE,0,LA PETITE LANDE (44156_E023),LA PETITE LANDE (44206_C279)
MAISONNE,0,LA MAISONNETTE (44156_F160),LA MAISONNETTE (44206_C005)
MARCHAIS,0,LE MARCHAIS (44156_D287),LE MARCHAIS (44206_C008)
NOUE,0,LA NOUE (44156_D644),LA NOUE (44206_C169)
RIVIERE,0,LA RIVIERE (44156_E598),LA RIVIERE (44206_C689)
RIVIERES,0,LES RIVIERES (44156_E610),LES RIVIERES (44206_C732)
