mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44045_0100),PL DE L EGLISE (44217_0328)
HORTENSI, ,IMP DES HORTENSIAS (44045_0137),IMP DES HORTENSIAS (44217_0356)
SILLON, ,RUE DU SILLON (44045_0168),RUE DU SILLON (44217_0357)
SPORTS, ,RUE DES SPORTS (44045_0170),ALL DES SPORTS (44217_0320)
AIR,0,BEL AIR (44045_B031),BEL AIR (44217_B058)
BEAUCHES,0,LES BEAUCHES (44045_B028),LES BEAUCHES (44217_B051)
BELLEVUE,0,BELLEVUE (44045_B035),BELLEVUE (44217_B061)
BERCEAU,0,LE BERCEAU (44045_B036),LE BERCEAU (44217_B062)
BOULAIS,0,LA BOULAIS (44045_B077),LA BOULAIS (44217_B184)
BOURG,0,LE BOURG (44045_B078),LE BOURG (44217_B186)
CHENAIE,0,LA CHENAIE (44045_B131),LA CHENAIE (44217_B270)
CLOS,0,LE CLOS (44045_B140),LE CLOS (44217_B320)
EPINETTE,0,LES EPINETTES (44045_B247),LES EPINETTES (44217_B486)
FOLIE,0,LA FOLIE (44045_B254),LA FOLIE (44217_B496)
GAUDINIE,0,LA GAUDINIERE (44045_B321),LA GAUDINIERE (44217_B553)
NEUVE,0,LA CLOSE NEUVE (44045_B790),LA CLOSE NEUVE (44217_B351)
NEUVE,0,TERRE NEUVE (44045_B730),TERRE NEUVE (44217_C274)
PRIMAUDI,0,LA PRIMAUDIERE (44045_B683),LA PRIMAUDIERE (44217_C182)
RIVIERE,0,LA RIVIERE (44045_B796),LA RIVIERE (44217_C218)
ROCHETTE,0,LES ROCHETTES (44045_B700),LES ROCHETTES (44217_C223)
TERTRE,0,LE TERTRE (44045_B732),LE TERTRE (44217_C275)
