mot_commun,ld,nom,homonymes
COLVERTS, ,RUE DES COLVERTS (44041_0129),ALL DES COLVERTS (44130_0122)
FIEF, ,IMP DU GRAND FIEF (44041_0241),RUE DU GRAND FIEF (44130_0164)
HERBAUGE, ,PL D HERBAUGES (44041_0325),RUE D HERBAUGES (44130_0182)
HERONS, ,RUE DES HERONS (44041_0328),ALL DES HERONS (44130_0178)
LAC, ,RUE DU LAC (44041_0337),AV DU LAC (44130_0186)
MARAIS, ,RUE DU MARAIS (44041_0361),CHE DU MARAIS (44130_0224) + RUE DU MARAIS (44130_0195)
MARTIN, ,PL ST MARTIN (44041_0535),PL ST MARTIN (44130_0345)
NANTES, ,RUE DE NANTES (44041_0380),RTE DE NANTES (44130_0200) + RUE DE NANTES (44130_0220)
NENUPHAR, ,RUE DES NENUPHARS (44041_0401),RUE DES NENUPHARS (44130_0228)
STADE, ,RUE DU STADE (44041_0538),RUE DU STADE (44130_0352)
AIR,0,BEL AIR (44041_B057),BEL AIR (44130_B054)
BOURG,0,LE BOURG (44041_B103),LE BOURG (44130_B078)
BRUYERES,0,LES BRUYERES (44041_B131),LES BRUYERES (44130_B095)
GUERET,0,LE GUERET (44041_B429),LE GUERET (44130_B291)
NOE,0,LA PETITE NOE (44041_B725),LA PETITE NOE (44130_B460)
PLESSIS,0,LE PLESSIS (44041_C115),LE PLESSIS (44130_B638)
