mot_commun,ld,nom,homonymes
CHENE, ,HAM DU CHENE (44098_A001),CHE DU CHENE (44161_0047)
PEUPLIER, ,HAM DES PEUPLIERS (44098_A003),RUE DES PEUPLIERS (44161_0262)
BEAUSEJO,0,BEAUSEJOUR (44098_B010),BEAUSEJOUR (44161_B928)
BELLEVUE,0,BELLEVUE (44098_B016),BELLEVUE (44161_B026)
CLOS,0,LE PETIT CLOS (44098_B210),LE PETIT CLOS (44161_B544)
ETOILE,0,LA BELLE ETOILE (44098_B014),LA BELLE ETOILE (44161_B929)
LANDES,0,LES LANDES (44098_B297),LES LANDES (44161_B428)
LONG,0,LE PRE LONG (44098_B229),LE PRE LONG (44161_B764)
MORTIER,0,LE PETIT MORTIER (44098_B212),LE PETIT MORTIER (44161_B549)
NEUF,0,LE PRE NEUF (44098_B231),LE PRE NEUF (44161_B769)
NOE,0,LA NOE (44098_B180),LA NOE (44161_B499)
PATUREAU,0,LE PATUREAU (44098_B201),LE PATUREAU (44161_B534)
RIVIERE,0,LA RIVIERE (44098_B247),LA RIVIERE (44161_B851)
