mot_commun,ld,nom,homonymes
AUBEPINE, ,RUE DES AUBEPINES (44142_0008),CHE DES AUBEPINES (44216_0023)
BRETAGNE, ,RTE DE BRETAGNE (44142_0019),RUE DE BRETAGNE (44216_0060)
BRUYERES, ,IMP DES BRUYERES (44142_0013),ALL DES BRUYERES (44216_0065)
CALVAIRE, ,RUE DU CALVAIRE (44142_0021),RUE DU CALVAIRE (44216_0080)
CHAMPS, ,RUE DES CHAMPS (44142_0024),RUE DES CHAMPS (44216_0142)
GARE, ,RTE DE LA GARE (44142_0040),ALL DE LA GARE (44216_0180)
MAIRIE, ,RUE DE LA MAIRIE (44142_0055),PL DE LA MAIRIE (44216_0240)
PLANCHE, ,RTE DE LA PLANCHE (44142_0060),IMP DE LA PLANCHE (44216_0563)
VIGNES, ,RUE DES VIGNES (44142_0113),IMP DES VIGNES (44216_0562)
BOURG,0,LE BOURG (44142_B023),LE BOURG (44216_B031)
GAGNERIE,0,LA GAGNERIE (44142_B079),LA GAGNERIE (44216_B095)
MORINIER,0,LA MORINIERE (44142_B179),LA MORINIERE (44216_B149)
TAILLIS,0,LE TAILLIS (44142_B280),LE TAILLIS (44216_B211)
