mot_commun,ld,nom,homonymes
AVOCETTE, ,RUE DES AVOCETTES (44069_0131),IMP DES AVOCETTES (44183_0015)
CALVAIRE, ,PL DU CALVAIRE (44069_0457),RUE DU CALVAIRE (44183_0045)
CALVAIRE, ,RUE DU CALVAIRE (44069_0456),RUE DU CALVAIRE (44183_0045)
CHATAIGN, ,AV DE LA CHATAIGNERAIE (44069_0540),ALL DE LA CHATAIGNERAIE (44183_0050)
CHATAIGN, ,IMP DES CHATAIGNIERS (44069_0544),RTE DES CHATAIGNIERS (44183_0051)
CHATAIGN, ,RUE DES CHATAIGNIERS (44069_0545),RTE DES CHATAIGNIERS (44183_0051)
CORMIER, ,RUE DU CORMIER (44069_0623),IMP DU CORMIER (44183_0055)
ETIER, ,ALL DE L ETIER (44069_0839),DE L ETIER (44183_B048)
FOUR, ,IMP DU FOUR (44069_0859),DU FOUR (44183_B053)
FOUR, ,RUE DU FOUR (44069_0860),DU FOUR (44183_B053)
GABELOUS, ,CHE DES GABELOUS (44069_0867),RUE DES GABELOUS (44183_0190)
KERHAUT, ,RTE KERHAUT (44069_1179),KERHAUT (44183_B118)
KERHUE, ,CHE DE KERHUE (44069_1161),RTE DE KERHUE (44183_0213)
LANDES, ,DOM DES LANDES (44069_A060),RUE DES LANDES (44183_0240)
MESQUER, ,RTE DE MESQUER (44069_1460),RTE DE MESQUER (44183_0283)
MESQUER, ,RUE DE MESQUER (44069_1462),RTE DE MESQUER (44183_0283)
PLUVIERS, ,ALL DES PLUVIERS (44069_1801),RUE DES PLUVIERS (44183_0335)
TURBALLE, ,RTE DE LA TURBALLE (44069_2600),RTE DE LA TURBALLE (44183_0380)
BEAUREGA,0,BEAUREGARD (44069_B022),BEAUREGARD (44183_B006)
NEUVE,0,LA PREE NEUVE (44069_C751),LA PREE NEUVE (44183_B224)
VILLENEU,0,VILLENEUVE (44069_D232),VILLENEUVE (44183_B277)
