mot_commun,ld,nom,homonymes
AIR, ,RUE DE BEL AIR (44028_0010),CHE DE BEL AIR (44094_0252)
COULEE, ,ALL DE LA COULEE (44028_0090),CHE DE LA COULEE (44094_0059)
LOIRE, ,RTE DE LA LOIRE (44028_0138),RUE DE LA LOIRE (44094_0138)
MARINIER, ,PL DES MARINIERS (44028_0172),QUAI DES MARINIERS (44094_0172)
PARIS, ,RTE DE PARIS (44028_0171),RTE DE PARIS (44094_0197)
PECHEURS, ,RUE DES PECHEURS (44028_0173),RUE DES PECHEURS (44094_0203)
AIR,0,BEL AIR (44028_B045),BEL AIR (44094_B030)
BARRE,0,LA BARRE (44028_B016),LA BARRE (44094_B012)
BOURG,0,LE BOURG (44028_B135),LE BOURG (44094_B071)
CHESNAIE,0,LA CHESNAIE (44028_B238),LA CHESNAIE (44094_B106)
CORMIER,0,LE CORMIER (44028_B302),LE CORMIER (44094_B150)
FONTAINE,0,LA FONTAINE (44028_B411),LA FONTAINE (44094_B220)
LANDES,0,LES LANDES (44028_B628),LES LANDES (44094_B326)
LAUNAY,0,LAUNAY (44028_B635),LAUNAY (44094_B328)
LONGCHAM,0,LONGCHAMP (44028_B644),LONGCHAMP (44094_B330)
NOUES,0,LES NOUES (44028_B721),LES NOUES (44094_B380)
PERRIERE,0,LA PERRIERE (44028_B835),LA PERRIERE (44094_B419)
RICHARDI,0,LA RICHARDIERE (44028_C211),LA RICHARDIERE (44094_B707)
ROCHER,0,LE ROCHER (44028_C229),LE ROCHER (44094_B712)
SAULZAIE,0,LA SAULZAIE (44028_C266),LA SAULZAIE (44094_B726)
SENSIVE,0,LA SENSIVE (44028_C270),LA SENSIVE (44094_B735)
SOLEIL,0,BEAU SOLEIL (44028_B041),BEAU SOLEIL (44094_B027)
VIGNE,0,LA PETITE VIGNE (44028_B871),LA PETITE VIGNE (44094_B457)
