mot_commun,ld,nom,homonymes
CHENES, ,CHE DES CHENES (44077_0095),RUE DES CHENES (44144_0370)
COQUELIC, ,RUE DES COQUELICOTS (44077_0098),IMP DES COQUELICOTS (44144_0403) + RUE DES COQUELICOTS (44144_0404)
EGLISE, ,PL DE L EGLISE (44077_0115),PL DE L EGLISE (44144_0450)
ERDRE, ,RUE DE L ERDRE (44077_0117),RUE DE L ERDRE (44144_0470)
FORET, ,RTE DE LA FORET (44077_0120),CHE DE LA FORET (44144_0560)
VIGNES, ,RUE DES VIGNES (44077_0236),RUE DES VIGNES (44144_1170) + IMP DES VIGNES (44144_1165)
AIR,0,BEL AIR (44077_B023),BEL AIR (44144_B043)
BOIS,0,LE BOIS (44077_B039),LE BOIS (44144_B068)
BOURG,0,LE BOURG (44077_B062),CHE LE BOURG (44144_0140) + LE BOURG (44144_B100)
CHATAIGN,0,LA CHATAIGNERAIE (44077_B093),CHE LA CHATAIGNERAIE (44144_0300) + LA CHATAIGNERAIE (44144_B239)
CHATEAU,0,LE CHATEAU (44077_B095),LE CHATEAU (44144_B241)
CLOSE,0,LA CLOSE (44077_B121),LA CLOSE (44144_B300) + CHE LA CLOSE (44144_0400)
HAYE,0,LA HAYE (44077_B274),LA HAYE (44144_B637)
LANDE,0,LA LANDE (44077_B316),LA LANDE (44144_B703)
LOUIS,0,SAINT LOUIS (44077_B495),SAINT LOUIS (44144_C454)
MARAIS,0,LE MARAIS (44077_B339),LE MARAIS (44144_B751)
PAVILLON,0,LE PAVILLON (44077_B398),LE PAVILLON (44144_B846)
PLESSIS,0,LE PLESSIS (44077_B426),LE PLESSIS (44144_C158)
ROCHE,0,LA ROCHE (44077_B472),LA ROCHE (44144_C435)
TERTRE,0,LE TERTRE (44077_B518),LE TERTRE (44144_C497)
VALLEE,0,LA VALLEE (44077_B522),LA VALLEE (44144_C521)
VERGER,0,LE VERGER (44077_B527),LE VERGER (44144_C528)
